timestamp,energon_total_in_power_W,energon_cpu_in_power_W,energon_gpu_in_power_W,energon_cpu_total_usage_percentage,energon_gpu_total_usage_percentage,energon_ram_used_percentage,target,other_clients
1692058974.1397483,242.8739780000052,28.52080100000603,80.12,7.783312577833124,46.0,34.78944725738502,split,20
1692058976.1488893,251.21356499998967,27.913441999990027,90.89,4.962779156327546,0.0,34.7965257305621,split,20
1692058977.1509767,251.21356499998967,27.913441999990027,90.89,4.962779156327546,0.0,34.7965257305621,split,20
1692058979.1606755,236.1636160000022,28.37083800000255,67.64,8.983156581409856,86.0,34.83923376713845,split,20
1692058980.167374,122.54786599998218,11.919219999981578,40.27,11.303273625694876,73.0,34.91668499745699,split,20
1692058982.178136,183.01230499998752,18.575940999988234,60.83,8.551810237203494,26.0,34.93051735773955,split,20
1692058983.1853392,183.01230499998752,18.575940999988234,60.83,8.551810237203494,26.0,34.93051735773955,split,20
1692058985.192091,177.7962260000009,21.15595200000098,42.31,9.248913718187456,44.0,34.92451251541472,split,20
1692058986.1973734,177.7962260000009,21.15595200000098,42.31,9.248913718187456,44.0,34.92451251541472,split,20
1692058988.2030585,237.8315449999859,27.455618999985745,79.02,7.935523868567884,1.0,34.827835802393,split,20
1692058989.2066667,211.28636599999095,17.091447999991942,91.26,10.297766749379655,54.0,34.83994535968007,split,20
1692058991.21394,232.01379500000354,24.674681000004057,80.79,9.981285090455394,4.0,34.79826101763726,split,30
1692058992.2174895,232.01379500000354,24.674681000004057,80.79,9.981285090455394,4.0,34.79826101763726,split,30
1692058994.2262802,172.94700400000534,21.72510300000431,42.99,10.918114143920599,84.0,34.83538867059782,split,30
1692058995.229155,140.28167499998767,14.739647999987938,39.74,11.28332300061996,60.0,34.78995910465179,split,30
1692058997.2342596,249.039429000007,28.393909000005806,93.53,12.306740878169453,84.0,34.78329260610407,split,30
1692058998.237145,249.039429000007,28.393909000005806,93.53,12.306740878169453,84.0,34.78329260610407,split,30
1692059000.242222,234.83899600000507,22.28491600000416,92.37,6.712243629583591,67.0,34.843553258706834,split,30
1692059001.2449982,234.83899600000507,22.28491600000416,92.37,6.712243629583591,67.0,34.843553258706834,split,30
1692059003.2510908,248.99194800000708,25.94579500000691,92.71,6.9374999999999964,88.0,34.90187887895961,split,30
1692059004.2563596,241.77823699999777,27.544118999998318,81.54,9.663341645885282,73.0,34.86119326329099,split,30
1692059006.2620053,234.0293979999933,23.37609999999404,82.5,10.601363918164907,21.0,34.879994287285136,split,30
1692059007.2686985,234.0293979999933,23.37609999999404,82.5,10.601363918164907,21.0,34.879994287285136,split,30
1692059009.275466,181.84160900000307,24.49297900000238,39.82,9.419837804117282,86.0,34.895237348571236,split,30
1692059010.2784626,181.84160900000307,24.49297900000238,39.82,9.419837804117282,86.0,34.895237348571236,split,30
1692059012.2879531,234.74881199998475,27.02001099998597,81.94,8.887507768800496,13.0,34.89970664909574,split,30
1692059013.2931418,201.2896880000083,23.199709000007715,67.07,10.650154798761612,26.0,34.820445227223985,split,30
1692059015.2992857,250.02416600002005,29.76243600001908,83.38,10.037406483790523,85.0,34.82321669291236,split,30
1692059016.3049624,250.02416600002005,29.76243600001908,83.38,10.037406483790523,85.0,34.82321669291236,split,30
1692059018.311137,204.98171999999892,26.02666699999827,65.04,10.869565217391308,86.0,34.89512499185414,split,30
1692059019.3204272,218.46575400000825,28.594653000007384,69.74,10.261194029850751,60.0,34.87525033700773,split,30
1692059021.326409,218.46575400000825,28.594653000007384,69.74,10.261194029850751,60.0,34.87525033700773,split,30
1692059022.3293917,230.8316040000158,29.17766000001575,73.15,9.384711000621504,86.0,34.81526433415787,split,30
1692059024.33535,238.96082399998858,33.02414699998917,72.43,13.316739265712506,5.0,34.631586069864404,split,30
1692059025.3384268,238.96082399998858,33.02414699998917,72.43,13.316739265712506,5.0,34.631586069864404,split,30
1692059027.3444557,229.479742999996,18.797680999996373,93.26,11.815920398009949,60.0,34.66086123670789,split,30
1692059028.3478875,253.70635099999527,31.382914999994682,83.25,9.981515711645105,20.0,34.65219728541178,split,30
1692059030.356746,253.70635099999527,31.382914999994682,83.25,9.981515711645105,20.0,34.65219728541178,split,30
1692059031.3600538,222.0919489999875,25.38933899998665,72.89,10.396039603960395,27.0,34.741945334212545,split,30
1692059033.3665767,252.716204999978,26.336419999977807,90.87,11.359404096834268,86.0,34.737875524237715,split,30
1692059034.3696306,252.716204999978,26.336419999977807,90.87,11.359404096834268,86.0,34.737875524237715,split,30
