index,Unnamed: 0,timestamp,fps,fails,edge_preprocess_time,edge_inf_time,mobile_preprocess_time,mobile_inf_time,comm_time,end_to_end_latency,jpeg_compression,type,other_clients,position,energon_network_quality_wlan0_signal_level_dBm,energon_network_metrics_wlan0_rx_dropped,energon_gpu_total_usage_percentage,energon_network_metrics_wlan0_rx_errors,energon_network_quality_wlan0_bit_rate_Mbs,energon_network_metrics_wlan0_tx_packets,energon_network_metrics_wlan0_tx_errors,energon_network_metrics_wlan0_rx_packets,energon_cpu_in_power_mW,energon_network_metrics_wlan0_tx_bytes,energon_ram_used_percentage,energon_network_metrics_wlan0_rx_bytes,energon_network_metrics_wlan0_tx_dropped,energon_cpu_total_usage_percentage,energon_total_in_power_mW,energon_network_quality_wlan0_link_quality_x_over_70,energon_gpu_in_power_mW
,5346,1690672630.13827,3.8474670655174936,0.0,0.0003430843353271,0.0202822685241699,0.020850658416748,0.0014331340789794,0.04,0.0697298431396485,-1,split,9,7,-75.0,0.0,0.0,0.0,144.4,505452.0,0.0,258064.0,2679.0,581372415.0,14.800434390995257,25219779.0,0.0,56.89223057644111,4401.0,35.0,153.0
,5347,1690672630.3424702,3.8824606067175806,0.0,0.0002887248992919,0.0203185081481933,0.0311365127563476,0.0014066696166992,0.04,0.0809493446350098,-1,split,9,7,-74.0,0.0,0.0,0.0,144.4,505564.0,0.0,258125.0,2714.0,581486979.0,14.80713552250102,25230320.0,0.0,56.96517412935324,5560.0,36.0,1016.0
,5348,1690672630.7397754,3.947906522027422,0.0,0.0003018379211425,0.0199272632598876,0.022615909576416,0.0014305114746093,0.05,0.08019833564758301,-1,split,9,7,-74.0,0.0,0.0,0.0,144.4,505564.0,0.0,258125.0,2714.0,581486979.0,14.80713552250102,25230320.0,0.0,56.96517412935324,5560.0,36.0,1016.0
,5349,1690672631.164215,3.782382930975674,0.0,0.0002849102020263,0.0201132297515869,0.0357201099395751,0.0021033287048339,0.04,0.08798984527587891,-1,split,9,7,-74.0,0.0,0.0,0.0,144.4,505564.0,0.0,258125.0,2714.0,581486979.0,14.80713552250102,25230320.0,0.0,56.96517412935324,5560.0,36.0,1016.0
,5350,1690672631.276956,3.944886463596544,0.0,0.0003008842468261,0.0207226276397705,0.0223510265350341,0.0014312267303466,0.04,0.07149819374084479,-1,split,9,7,-73.0,0.0,99.7,0.0,144.4,505664.0,0.0,258183.0,2692.0,581591784.0,14.80713552250102,25239210.0,0.0,59.35162094763092,4384.0,37.0,154.0
,5351,1690672631.3725295,4.172961956013958,0.0,0.0006191730499267,0.0266559123992919,0.0223829746246337,0.0015137195587158,0.04,0.0675139808654785,-1,split,9,7,-73.0,0.0,99.7,0.0,144.4,505664.0,0.0,258183.0,2692.0,581591784.0,14.80713552250102,25239210.0,0.0,59.35162094763092,4384.0,37.0,154.0
,5352,1690672631.728256,4.157061197697717,0.0,0.0002901554107666,0.0200490951538085,0.0275177955627441,0.0019319057464599,0.04,0.0728891277313232,-1,split,9,7,-73.0,0.0,99.7,0.0,144.4,505664.0,0.0,258183.0,2692.0,581591784.0,14.80713552250102,25239210.0,0.0,59.35162094763092,4384.0,37.0,154.0
,5353,1690672631.9814048,4.188010057373968,0.0,0.0002613067626953,0.0200333595275878,0.0273153781890869,0.0014405250549316,0.04,0.07638935089111332,-1,split,9,7,-73.0,0.0,99.7,0.0,144.4,505664.0,0.0,258183.0,2692.0,581591784.0,14.80713552250102,25239210.0,0.0,59.35162094763092,4384.0,37.0,154.0
,5354,1690672632.0910113,4.396740658877728,0.0,0.0003032684326171,0.0196099281311035,0.0268146991729736,0.0015256404876708,0.04,0.07958725929260249,-1,split,9,7,-73.0,0.0,99.7,0.0,144.4,505664.0,0.0,258183.0,2692.0,581591784.0,14.80713552250102,25239210.0,0.0,59.35162094763092,4384.0,37.0,154.0
,5355,1690672632.278698,4.475110249489248,0.0,0.0002787113189697,0.020735740661621,0.0430974960327148,0.0021650791168212,0.04,0.0954299354553223,-1,split,9,7,-73.0,0.0,99.7,0.0,144.4,505664.0,0.0,258183.0,2692.0,581591784.0,14.80713552250102,25239210.0,0.0,59.35162094763092,4384.0,37.0,154.0
,5356,1690672632.7295537,4.450659573881601,0.0,0.0002927780151367,0.0202324390411376,0.0382399559020996,0.0016517639160156,0.04,0.0886586093902588,-1,split,9,7,-73.0,0.0,99.7,0.0,144.4,505664.0,0.0,258183.0,2692.0,581591784.0,14.80713552250102,25239210.0,0.0,59.35162094763092,4384.0,37.0,154.0
,5357,1690672633.007503,4.379815731812463,0.0,0.0002715587615966,0.0202937126159667,0.0258939266204834,0.0014238357543945,0.04,0.07502035140991212,-1,split,9,7,-73.0,0.0,99.7,0.0,144.4,505664.0,0.0,258183.0,2692.0,581591784.0,14.80713552250102,25239210.0,0.0,59.35162094763092,4384.0,37.0,154.0
,5358,1690672633.229555,4.369654698316309,0.0,0.0002717971801757,0.0209269523620605,0.0210301876068115,0.0014646053314208,0.05,0.0801554203033447,-1,split,9,7,-73.0,0.0,99.7,0.0,144.4,505664.0,0.0,258183.0,2692.0,581591784.0,14.80713552250102,25239210.0,0.0,59.35162094763092,4384.0,37.0,154.0
,5359,1690672633.3268223,4.601786483822227,0.0,0.0004482269287109,0.0239717960357666,0.0346641540527343,0.00169038772583,0.04,0.0839713001251221,-1,split,9,7,-74.0,0.0,37.7,0.0,144.4,505855.0,0.0,258303.0,2692.0,581764856.0,14.8113730027179,25256027.0,0.0,63.092269326683294,4346.0,36.0,153.0
,5360,1690672633.619886,4.3942927378491685,0.0,0.0002870559692382,0.02059006690979,0.0246174335479736,0.0016267299652099,0.04,0.06995538711547852,-1,split,9,7,-74.0,0.0,37.7,0.0,144.4,505855.0,0.0,258303.0,2692.0,581764856.0,14.8113730027179,25256027.0,0.0,63.092269326683294,4346.0,36.0,153.0
,5361,1690672633.8184214,4.486522652668191,0.0,0.0006959438323974,0.0234615802764892,0.0441505908966064,0.0016298294067382,0.04,0.10070041656494141,-1,split,9,7,-74.0,0.0,37.7,0.0,144.4,505855.0,0.0,258303.0,2692.0,581764856.0,14.8113730027179,25256027.0,0.0,63.092269326683294,4346.0,36.0,153.0
,5362,1690672633.9493687,4.517005526263785,0.0,0.000267744064331,0.01991868019104,0.0404543876647949,0.0046858787536621,0.04,0.1007404708862305,-1,split,9,7,-74.0,0.0,37.7,0.0,144.4,505855.0,0.0,258303.0,2692.0,581764856.0,14.8113730027179,25256027.0,0.0,63.092269326683294,4346.0,36.0,153.0
,5363,1690672634.0871203,4.659074335519204,0.0,0.0005290508270263,0.0197467803955078,0.0456929206848144,0.0018391609191894,0.04,0.0952160739898682,-1,split,9,7,-74.0,0.0,37.7,0.0,144.4,505855.0,0.0,258303.0,2692.0,581764856.0,14.8113730027179,25256027.0,0.0,63.092269326683294,4346.0,36.0,153.0
,5364,1690672634.2466283,4.770593311817958,0.0,0.0011806488037109,0.0635271072387695,0.0438146591186523,0.0017719268798828,0.06,0.11490851402282709,-1,split,9,7,-74.0,0.0,37.7,0.0,144.4,505855.0,0.0,258303.0,2692.0,581764856.0,14.8113730027179,25256027.0,0.0,63.092269326683294,4346.0,36.0,153.0
,5365,1690672634.5409515,4.7622091310978645,0.0,0.0003571510314941,0.0221078395843505,0.0463061332702636,0.001450777053833,0.04,0.09578637123107908,-1,split,9,7,-74.0,0.0,37.7,0.0,144.4,505855.0,0.0,258303.0,2692.0,581764856.0,14.8113730027179,25256027.0,0.0,63.092269326683294,4346.0,36.0,153.0
,5366,1690672634.648645,4.824040270485229,0.0,0.0011630058288574,0.0312771797180175,0.0237708091735839,0.0014765262603759,0.05,0.08272342681884771,-1,split,9,7,-74.0,0.0,37.7,0.0,144.4,505855.0,0.0,258303.0,2692.0,581764856.0,14.8113730027179,25256027.0,0.0,63.092269326683294,4346.0,36.0,153.0
,5367,1690672634.758734,5.002934204402798,0.0,0.0011281967163085,0.034905195236206,0.0232045650482177,0.0014517307281494,0.04,0.06809572219848631,-1,split,9,7,-74.0,0.0,37.7,0.0,144.4,505855.0,0.0,258303.0,2692.0,581764856.0,14.8113730027179,25256027.0,0.0,63.092269326683294,4346.0,36.0,153.0
,5368,1690672635.0586543,5.018304052993245,0.0,0.0002996921539306,0.0199720859527587,0.0250709056854248,0.0014452934265136,0.05,0.08000092506408692,-1,split,9,7,-74.0,0.0,37.7,0.0,144.4,505855.0,0.0,258303.0,2692.0,581764856.0,14.8113730027179,25256027.0,0.0,63.092269326683294,4346.0,36.0,153.0
,5369,1690672635.2805896,5.035128160348801,0.0,0.0003068447113037,0.0199275016784667,0.0253596305847167,0.0015821456909179,0.04,0.07444385528564451,-1,split,9,7,-74.0,0.0,37.7,0.0,144.4,505855.0,0.0,258303.0,2692.0,581764856.0,14.8113730027179,25256027.0,0.0,63.092269326683294,4346.0,36.0,153.0
,5370,1690672635.6764286,5.026367942528765,0.0,0.0002951622009277,0.0199692249298095,0.0521686077117919,0.0035281181335449,0.05,0.1097767829895019,-1,split,9,7,-75.0,0.0,74.0,0.0,144.4,506039.0,0.0,258404.0,2732.0,581954348.0,14.60718558389521,25271524.0,0.0,57.71144278606965,5152.0,35.0,721.0
,5371,1690672635.9744952,5.059216507805603,0.0,0.0002961158752441,0.0201392173767089,0.0416386127471923,0.0026862621307373,0.04,0.10677222251892093,-1,split,9,7,-75.0,0.0,74.0,0.0,144.4,506039.0,0.0,258404.0,2732.0,581954348.0,14.60718558389521,25271524.0,0.0,57.71144278606965,5152.0,35.0,721.0
,5372,1690672636.2707748,5.043571698447979,0.0,0.0002756118774414,0.0200626850128173,0.0260674953460693,0.0015928745269775,0.05,0.08535079956054693,-1,split,9,7,-75.0,0.0,74.0,0.0,144.4,506039.0,0.0,258404.0,2732.0,581954348.0,14.60718558389521,25271524.0,0.0,57.71144278606965,5152.0,35.0,721.0
,5373,1690672636.4076216,5.189950990592368,0.0,0.001380443572998,0.0564408302307128,0.0205841064453125,0.0014989376068115,0.04,0.0695710563659668,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,506195.0,0.0,258489.0,2714.0,582114562.0,14.590531301182356,25286484.0,0.0,57.5682382133995,5597.0,37.0,1053.0
,5374,1690672636.6976483,5.196299395103799,0.0,0.0002815723419189,0.0202791690826416,0.0207810401916503,0.0014705657958984,0.04,0.06625322341918952,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,506195.0,0.0,258489.0,2714.0,582114562.0,14.590531301182356,25286484.0,0.0,57.5682382133995,5597.0,37.0,1053.0
,5375,1690672637.0120034,5.191389985338423,0.0,0.0002844333648681,0.0204179286956787,0.0257606506347656,0.0014967918395996,0.04,0.07481698036193854,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,506195.0,0.0,258489.0,2714.0,582114562.0,14.590531301182356,25286484.0,0.0,57.5682382133995,5597.0,37.0,1053.0
,5376,1690672637.2407,5.256781608753792,0.0,0.0002813339233398,0.0200881958007812,0.0371205806732177,0.0028619766235351,0.04,0.09183434486389161,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,506195.0,0.0,258489.0,2714.0,582114562.0,14.590531301182356,25286484.0,0.0,57.5682382133995,5597.0,37.0,1053.0
,5377,1690672637.7155025,5.163743654181235,0.0,0.0006103515625,0.0248792171478271,0.0393652915954589,0.0030140876770019,0.04,0.09031156539916993,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,506195.0,0.0,258489.0,2714.0,582114562.0,14.590531301182356,25286484.0,0.0,57.5682382133995,5597.0,37.0,1053.0
,5378,1690672637.919915,5.24288152333166,0.0,0.0002467632293701,0.0204701423645019,0.0258166790008544,0.0014896392822265,0.04,0.07478455543518062,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,506195.0,0.0,258489.0,2714.0,582114562.0,14.590531301182356,25286484.0,0.0,57.5682382133995,5597.0,37.0,1053.0
,5379,1690672638.2270672,5.272897488773062,0.0,0.000284194946289,0.019761323928833,0.0267243385314941,0.0014240741729736,0.04,0.07565764427185065,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,506195.0,0.0,258489.0,2714.0,582114562.0,14.590531301182356,25286484.0,0.0,57.5682382133995,5597.0,37.0,1053.0
,5380,1690672638.53485,5.08539911243624,0.0,0.0003645420074462,0.0226562023162841,0.0264830589294433,0.0014979839324951,0.04,0.07665828704833991,-1,split,9,7,-75.0,0.0,0.0,0.0,144.4,506350.0,0.0,258585.0,2747.0,582247891.0,14.287305100546536,25301163.0,0.0,56.82382133995036,5850.0,35.0,1277.0
,5381,1690672638.7051184,4.932630746896652,0.0,0.0095257759094238,0.0526089668273925,0.0354299545288085,0.0021197795867919,0.04,0.08813456535339362,-1,split,9,7,-75.0,0.0,0.0,0.0,144.4,506350.0,0.0,258585.0,2747.0,582247891.0,14.287305100546536,25301163.0,0.0,56.82382133995036,5850.0,35.0,1277.0
,5382,1690672638.9443736,4.9782382064343205,0.0,0.0002577304840087,0.0214848518371582,0.041304588317871,0.0015573501586914,0.04,0.0882311248779297,-1,split,9,7,-75.0,0.0,0.0,0.0,144.4,506350.0,0.0,258585.0,2747.0,582247891.0,14.287305100546536,25301163.0,0.0,56.82382133995036,5850.0,35.0,1277.0
,5383,1690672639.2502558,4.955538943483044,0.0,0.0002799034118652,0.0201790332794189,0.0301392078399658,0.0014445781707763,0.04,0.07908729553222657,-1,split,9,7,-75.0,0.0,0.0,0.0,144.4,506350.0,0.0,258585.0,2747.0,582247891.0,14.287305100546536,25301163.0,0.0,56.82382133995036,5850.0,35.0,1277.0
,5384,1690672639.3621118,4.949318659878956,0.0,0.0012590885162353,0.0284345149993896,0.0258631706237792,0.0015249252319335,0.04,0.07503465652465821,-1,split,9,7,-75.0,0.0,0.0,0.0,144.4,506350.0,0.0,258585.0,2747.0,582247891.0,14.287305100546536,25301163.0,0.0,56.82382133995036,5850.0,35.0,1277.0
,5385,1690672639.6667008,4.881172091712092,0.0,0.0005240440368652,0.022505760192871,0.0240886211395263,0.0014388561248779,0.04,0.06903151512145991,-1,split,9,7,-74.0,0.0,0.0,0.0,144.4,506489.0,0.0,258660.0,2712.0,582393409.0,14.18462011482586,25312222.0,0.0,59.4059405940594,4699.0,36.0,382.0
,5386,1690672639.851344,4.987774606278735,0.0,0.0016160011291503,0.0488245487213134,0.0234763622283935,0.0015666484832763,0.04,0.07280925750732423,-1,split,9,7,-74.0,0.0,0.0,0.0,144.4,506489.0,0.0,258660.0,2712.0,582393409.0,14.18462011482586,25312222.0,0.0,59.4059405940594,4699.0,36.0,382.0
,5387,1690672640.174701,4.970960437130397,0.0,0.0004959106445312,0.0205574035644531,0.0234825611114501,0.0019624233245849,0.04,0.07312921524047852,-1,split,9,7,-74.0,0.0,0.0,0.0,144.4,506489.0,0.0,258660.0,2712.0,582393409.0,14.18462011482586,25312222.0,0.0,59.4059405940594,4699.0,36.0,382.0
,5388,1690672640.4446416,4.94429143278195,0.0,0.0003962516784667,0.0210604667663574,0.0518219470977783,0.0021016597747802,0.04,0.11093000411987303,-1,split,9,7,-74.0,0.0,0.0,0.0,144.4,506489.0,0.0,258660.0,2712.0,582393409.0,14.18462011482586,25312222.0,0.0,59.4059405940594,4699.0,36.0,382.0
,5389,1690672640.6851215,4.740187982350386,0.0,0.000279426574707,0.0206334590911865,0.0351068973541259,0.0016224384307861,0.04,0.08460930824279789,-1,split,9,7,-74.0,0.0,0.0,0.0,144.4,506489.0,0.0,258660.0,2712.0,582393409.0,14.18462011482586,25312222.0,0.0,59.4059405940594,4699.0,36.0,382.0
,5390,1690672640.8118792,4.889411636274372,0.0,0.0004944801330566,0.0201201438903808,0.023228645324707,0.001457929611206,0.04,0.0724151515960694,-1,split,9,7,-74.0,0.0,0.0,0.0,144.4,506489.0,0.0,258660.0,2712.0,582393409.0,14.18462011482586,25312222.0,0.0,59.4059405940594,4699.0,36.0,382.0
,5391,1690672641.19727,4.808005461152322,0.0,0.0004565715789794,0.0211198329925537,0.0257854461669921,0.0014269351959228,0.04,0.07490924835205079,-1,split,9,7,-74.0,0.0,0.0,0.0,144.4,506489.0,0.0,258660.0,2712.0,582393409.0,14.18462011482586,25312222.0,0.0,59.4059405940594,4699.0,36.0,382.0
,5392,1690672641.479431,4.671607206333039,0.0,0.0002944469451904,0.0203115940093994,0.0236823558807373,0.001476764678955,0.04,0.0726378345489502,-1,split,9,7,-75.0,0.0,0.0,0.0,144.4,506626.0,0.0,258739.0,2717.0,582536317.0,14.01009505752133,25325986.0,0.0,58.5,4630.0,35.0,306.0
,5393,1690672641.832446,4.524044107986124,0.0,0.0002689361572265,0.019881248474121,0.0537309646606445,0.0018715858459472,0.04,0.11016944885253907,-1,split,9,7,-75.0,0.0,0.0,0.0,144.4,506626.0,0.0,258739.0,2717.0,582536317.0,14.01009505752133,25325986.0,0.0,58.5,4630.0,35.0,306.0
,5394,1690672642.2212074,4.400809220066063,0.0,0.00028657913208,0.0202417373657226,0.035395860671997,0.002958059310913,0.04,0.08909563064575202,-1,split,9,7,-75.0,0.0,0.0,0.0,144.4,506626.0,0.0,258739.0,2717.0,582536317.0,14.01009505752133,25325986.0,0.0,58.5,4630.0,35.0,306.0
,5395,1690672642.4943402,4.409596967456194,0.0,0.0004258155822753,0.0208907127380371,0.0303988456726074,0.0016601085662841,0.04,0.08450988769531248,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,506749.0,0.0,258808.0,2756.0,582659520.0,13.92652800580239,25337660.0,0.0,59.05707196029777,5437.0,37.0,906.0
,5396,1690672642.8058012,4.207114584263194,0.0,0.0002796649932861,0.0201654434204101,0.0425155162811279,0.0019714832305908,0.04,0.0920930290222168,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,506749.0,0.0,258808.0,2756.0,582659520.0,13.92652800580239,25337660.0,0.0,59.05707196029777,5437.0,37.0,906.0
,5397,1690672642.9460497,4.141982969230379,0.0,0.0036957263946533,0.0406670570373535,0.0225887298583984,0.0014786720275878,0.04,0.07176093101501471,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,506749.0,0.0,258808.0,2756.0,582659520.0,13.92652800580239,25337660.0,0.0,59.05707196029777,5437.0,37.0,906.0
,5398,1690672643.2614477,4.136537115492511,0.0,0.0003044605255126,0.0203008651733398,0.0227770805358886,0.0015175342559814,0.04,0.07200435638427741,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,506749.0,0.0,258808.0,2756.0,582659520.0,13.92652800580239,25337660.0,0.0,59.05707196029777,5437.0,37.0,906.0
,5399,1690672643.4409077,4.1733336934342224,0.0,0.0002765655517578,0.0203776359558105,0.0381255149841308,0.0015351772308349,0.04,0.08709482192993159,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,506749.0,0.0,258808.0,2756.0,582659520.0,13.92652800580239,25337660.0,0.0,59.05707196029777,5437.0,37.0,906.0
,5400,1690672643.7570777,4.194147906281967,0.0,0.0003299713134765,0.0200345516204834,0.0324268341064453,0.002185583114624,0.04,0.08272341728210444,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,506749.0,0.0,258808.0,2756.0,582659520.0,13.92652800580239,25337660.0,0.0,59.05707196029777,5437.0,37.0,906.0
,5401,1690672644.0649846,4.190610317035011,0.0,0.0002825260162353,0.0206959247589111,0.0242559909820556,0.0015718936920166,0.04,0.07334450721740718,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,506749.0,0.0,258808.0,2756.0,582659520.0,13.92652800580239,25337660.0,0.0,59.05707196029777,5437.0,37.0,906.0
,5402,1690672644.197969,4.328587710782515,0.0,0.0010209083557128,0.0637834072113037,0.0258519649505615,0.0015480518341064,0.04,0.0750022315979004,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,506749.0,0.0,258808.0,2756.0,582659520.0,13.92652800580239,25337660.0,0.0,59.05707196029777,5437.0,37.0,906.0
,5403,1690672644.4793131,4.203480445089104,0.0,0.0002872943878173,0.0201313495635986,0.026508092880249,0.0015876293182373,0.05,0.0856822013854981,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,506749.0,0.0,258808.0,2756.0,582659520.0,13.92652800580239,25337660.0,0.0,59.05707196029777,5437.0,37.0,906.0
,5404,1690672644.7635517,4.205826994487252,0.0,0.0002839565277099,0.0203278064727783,0.0231027603149414,0.0015931129455566,0.04,0.07224229812622077,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,506898.0,0.0,258896.0,2937.0,582804851.0,13.8631628946523,25350127.0,0.0,61.44278606965175,5123.0,37.0,976.0
,5405,1690672645.0897014,4.201985598105535,0.0,0.0004408359527587,0.021785020828247,0.0383648872375488,0.0017845630645751,0.04,0.0941973114013672,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,506898.0,0.0,258896.0,2937.0,582804851.0,13.8631628946523,25350127.0,0.0,61.44278606965175,5123.0,37.0,976.0
,5406,1690672645.3363054,4.191407906643093,0.0,0.00026535987854,0.0201034545898437,0.0254018306732177,0.0014939308166503,0.05,0.08460693359375,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,506898.0,0.0,258896.0,2937.0,582804851.0,13.8631628946523,25350127.0,0.0,61.44278606965175,5123.0,37.0,976.0
,5407,1690672645.6538525,4.226173466996814,0.0,0.0002636909484863,0.0204100608825683,0.0219957828521728,0.0014204978942871,0.04,0.07138947486877442,-1,split,9,7,-74.0,0.0,5.4,0.0,144.4,507039.0,0.0,258976.0,2726.0,582950795.0,13.770628152241825,25363092.0,0.0,57.17821782178218,4454.0,36.0,192.0
,5408,1690672646.113934,4.135561563889679,0.0,0.0002830028533935,0.0206286907196044,0.0239582061767578,0.0015132427215576,0.04,0.07096675872802741,-1,split,9,7,-74.0,0.0,5.4,0.0,144.4,507039.0,0.0,258976.0,2726.0,582950795.0,13.770628152241825,25363092.0,0.0,57.17821782178218,4454.0,36.0,192.0
,5409,1690672646.237238,4.29741140558379,0.0,0.0002720355987548,0.0201485157012939,0.0308032035827636,0.0016191005706787,0.04,0.08775309562683101,-1,split,9,7,-74.0,0.0,5.4,0.0,144.4,507039.0,0.0,258976.0,2726.0,582950795.0,13.770628152241825,25363092.0,0.0,57.17821782178218,4454.0,36.0,192.0
,5410,1690672646.583201,4.285448341641836,0.0,0.0002925395965576,0.0203518867492675,0.0404846668243408,0.0020267963409423,0.04,0.08828000068664552,-1,split,9,7,-74.0,0.0,5.4,0.0,144.4,507039.0,0.0,258976.0,2726.0,582950795.0,13.770628152241825,25363092.0,0.0,57.17821782178218,4454.0,36.0,192.0
,5411,1690672646.865404,4.207788300220752,0.0,0.0002939701080322,0.0202994346618652,0.0318293571472168,0.0017476081848144,0.04,0.09101776123046881,-1,split,9,7,-74.0,0.0,5.4,0.0,144.4,507039.0,0.0,258976.0,2726.0,582950795.0,13.770628152241825,25363092.0,0.0,57.17821782178218,4454.0,36.0,192.0
,5412,1690672647.206917,4.166083737192275,0.0,0.0003092288970947,0.0207552909851074,0.0279524326324462,0.0014984607696533,0.04,0.08689192771911622,-1,split,9,7,-74.0,0.0,5.4,0.0,144.4,507039.0,0.0,258976.0,2726.0,582950795.0,13.770628152241825,25363092.0,0.0,57.17821782178218,4454.0,36.0,192.0
,5413,1690672647.294248,4.438730077125821,0.0,0.0004405975341796,0.0215814113616943,0.0217337608337402,0.0014314651489257,0.05,0.0762117385864258,-1,split,9,7,-74.0,0.0,5.4,0.0,144.4,507039.0,0.0,258976.0,2726.0,582950795.0,13.770628152241825,25363092.0,0.0,57.17821782178218,4454.0,36.0,192.0
,5414,1690672647.5467465,4.272748348939488,0.0,0.0003125667572021,0.0203309059143066,0.0253732204437255,0.0015733242034912,0.05,0.080968427658081,-1,split,9,7,-74.0,0.0,5.4,0.0,144.4,507039.0,0.0,258976.0,2726.0,582950795.0,13.770628152241825,25363092.0,0.0,57.17821782178218,4454.0,36.0,192.0
,5415,1690672647.7979856,4.295990567871856,0.0,0.0003049373626708,0.0203182697296142,0.0259907245635986,0.0014736652374267,0.05,0.08875541687011719,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,507156.0,0.0,259039.0,2908.0,583070746.0,14.847539403638716,25374136.0,0.0,59.452736318407965,4638.0,37.0,153.0
,5416,1690672648.1618018,4.207077303674145,0.0,0.0002877712249755,0.0201947689056396,0.0384736061096191,0.0019443035125732,0.04,0.08556345939636231,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,507156.0,0.0,259039.0,2908.0,583070746.0,14.847539403638716,25374136.0,0.0,59.452736318407965,4638.0,37.0,153.0
,5417,1690672648.2604454,4.441867162897921,0.0,0.0011217594146728,0.0283699035644531,0.0274653434753417,0.0015695095062255,0.04,0.0765679264068604,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,507156.0,0.0,259039.0,2908.0,583070746.0,14.847539403638716,25374136.0,0.0,59.452736318407965,4638.0,37.0,153.0
,5418,1690672648.5700388,4.4260934079329965,0.0,0.0002679824829101,0.0199930667877197,0.0220842361450195,0.001554250717163,0.04,0.06733850479125983,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,507156.0,0.0,259039.0,2908.0,583070746.0,14.847539403638716,25374136.0,0.0,59.452736318407965,4638.0,37.0,153.0
,5419,1690672648.681507,4.586510529950453,0.0,0.0011122226715087,0.0394330024719238,0.024155855178833,0.0015311241149902,0.04,0.0732434177398682,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,507318.0,0.0,259139.0,2726.0,583219087.0,14.861730035062685,25388992.0,0.0,58.354114713216966,4423.0,37.0,153.0
,5420,1690672648.7853184,4.644628644716135,0.0,0.001082420349121,0.0268080234527587,0.0226688385009765,0.001418113708496,0.05,0.07756476402282711,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,507318.0,0.0,259139.0,2726.0,583219087.0,14.861730035062685,25388992.0,0.0,58.354114713216966,4423.0,37.0,153.0
,5421,1690672649.1847932,4.6415956798746105,0.0,0.0003285408020019,0.0195410251617431,0.024507999420166,0.0014498233795166,0.04,0.06943038940429683,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,507318.0,0.0,259139.0,2726.0,583219087.0,14.861730035062685,25388992.0,0.0,58.354114713216966,4423.0,37.0,153.0
,5422,1690672649.491441,4.632129895368569,0.0,0.0002992153167724,0.0197134017944335,0.0336079597473144,0.0015790462493896,0.04,0.0848982715606689,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,507318.0,0.0,259139.0,2726.0,583219087.0,14.861730035062685,25388992.0,0.0,58.354114713216966,4423.0,37.0,153.0
,5423,1690672649.629282,4.779554437513459,0.0,0.0011100769042968,0.0361175537109375,0.0364079475402832,0.0017237663269042,0.04,0.0891936206817627,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,507318.0,0.0,259139.0,2726.0,583219087.0,14.861730035062685,25388992.0,0.0,58.354114713216966,4423.0,37.0,153.0
,5424,1690672649.854346,4.841910275728872,0.0,0.0004012584686279,0.0195252895355224,0.0372414588928222,0.001596450805664,0.04,0.08834413528442381,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,507318.0,0.0,259139.0,2726.0,583219087.0,14.861730035062685,25388992.0,0.0,58.354114713216966,4423.0,37.0,153.0
,5425,1690672649.9869533,4.971234238329856,0.0,0.0013730525970458,0.0600481033325195,0.0239732265472412,0.0015292167663574,0.04,0.0730502986907959,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,507318.0,0.0,259139.0,2726.0,583219087.0,14.861730035062685,25388992.0,0.0,58.354114713216966,4423.0,37.0,153.0
,5426,1690672650.2700362,4.981965668959248,0.0,0.0007286071777343,0.0232300758361816,0.020477294921875,0.0015602111816406,0.05,0.0760763168334961,-1,split,9,7,-73.0,0.0,0.0,0.0,144.4,507318.0,0.0,259139.0,2726.0,583219087.0,14.861730035062685,25388992.0,0.0,58.354114713216966,4423.0,37.0,153.0
