index,Unnamed: 0,timestamp,fps,fails,edge_preprocess_time,edge_inf_time,mobile_preprocess_time,mobile_inf_time,comm_time,end_to_end_latency,jpeg_compression,type,other_clients,position,energon_gpu_in_power_mW,energon_network_metrics_wlan0_rx_errors,energon_gpu_total_usage_percentage,energon_network_metrics_wlan0_tx_packets,energon_network_metrics_wlan0_rx_dropped,energon_network_quality_wlan0_bit_rate_Mbs,energon_network_metrics_wlan0_rx_bytes,energon_cpu_in_power_mW,energon_ram_used_percentage,energon_total_in_power_mW,energon_cpu_total_usage_percentage,energon_network_quality_wlan0_signal_level_dBm,energon_network_metrics_wlan0_rx_packets,energon_network_metrics_wlan0_tx_bytes,energon_network_metrics_wlan0_tx_errors,energon_network_quality_wlan0_link_quality_x_over_70,energon_network_metrics_wlan0_tx_dropped
58.0,58,1691100489.919979,1.6829550915887144,0.3846153846153846,-1.0,-1.0,0.0059082508087158,-1.0,0.06,2.0789669132232667,50,edge,30,1,113.0,0.0,0.0,6609.0,0.0,144.4,413184.0,2680.0,12.91712079972092,4342.0,52.98507462686567,-53.0,4453.0,5609120.0,0.0,57.0,0.0
59.0,59,1691100490.959314,1.6562594130908554,0.4074074074074074,-1.0,-1.0,0.0080196857452392,-1.0,0.06,2.099315462112427,50,edge,30,1,113.0,0.0,0.0,6684.0,0.0,144.4,420536.0,2638.0,12.910222576112044,4297.0,52.23880597014925,-51.0,4526.0,5646515.0,0.0,59.0,0.0
60.0,60,1691100491.20004,1.7454501030669771,0.3928571428571428,0.0030441284179687,0.0653438568115234,0.0060563087463378,-1.0,0.22,0.22933814048767093,50,edge,30,1,113.0,0.0,0.0,6704.0,0.0,144.4,421491.0,2667.0,12.90559091168894,4259.0,52.48756218905473,-51.0,4537.0,5662905.0,0.0,59.0,0.0
61.0,61,1691100492.2228763,1.7189750290773418,0.4137931034482758,-1.0,-1.0,0.0057864189147949,-1.0,0.09,2.112836923599243,50,edge,30,1,113.0,0.0,0.0,6704.0,0.0,144.4,421491.0,2667.0,12.90559091168894,4259.0,52.48756218905473,-51.0,4537.0,5662905.0,0.0,59.0,0.0
62.0,62,1691100493.27298,1.6934205178800046,0.4333333333333333,-1.0,-1.0,0.0090713500976562,-1.0,0.09,2.1400454902648924,50,edge,30,1,112.0,0.0,0.0,6761.0,0.0,144.4,424536.0,2629.0,12.904408359070278,4290.0,52.736318407960205,-51.0,4571.0,5708379.0,0.0,59.0,0.0
63.0,63,1691100493.4693296,1.852521760989404,0.4333333333333333,0.0032029151916503,0.0719943046569824,0.0060973167419433,-1.0,0.09,0.09888514518737801,50,edge,30,1,112.0,0.0,0.0,6761.0,0.0,144.4,424536.0,2629.0,12.904408359070278,4290.0,52.736318407960205,-51.0,4571.0,5708379.0,0.0,59.0,0.0
64.0,64,1691100494.4890382,1.851968425632776,0.4666666666666667,-1.0,-1.0,0.0060694217681884,-1.0,0.06,2.0796211338043213,50,edge,30,1,113.0,0.0,0.0,6818.0,0.0,144.4,429561.0,2601.0,12.893371201296077,4304.0,51.86104218362283,-42.0,4621.0,5741044.0,0.0,68.0,0.0
65.0,65,1691100495.5269787,1.844888115669157,0.5,-1.0,-1.0,0.0057549476623535,-1.0,0.05,2.0880165576934813,50,edge,30,1,113.0,0.0,0.0,6818.0,0.0,144.4,429561.0,2601.0,12.893371201296077,4304.0,51.86104218362283,-42.0,4621.0,5741044.0,0.0,68.0,0.0
66.0,66,1691100495.8735006,1.880058879281972,0.5,0.0036776065826416,0.081787109375,0.0062313079833984,-1.0,0.07,0.08088380813598633,50,edge,30,1,113.0,0.0,0.0,6818.0,0.0,144.4,429561.0,2601.0,12.893371201296077,4304.0,51.86104218362283,-42.0,4621.0,5741044.0,0.0,68.0,0.0
67.0,67,1691100496.8758123,1.8808165891423776,0.5,0.0030362606048583,0.0662276744842529,0.005713939666748,-1.0,0.05,0.060133743286132704,50,edge,30,1,113.0,0.0,0.0,6851.0,0.0,144.4,431362.0,2638.0,12.862033556901476,4304.0,51.99004975124378,-42.0,4645.0,5761646.0,0.0,68.0,0.0
