Unnamed: 0,timestamp,fps,fails,edge_preprocess_time,edge_inf_time,mobile_preprocess_time,mobile_inf_time,comm_time,end_to_end_latency,jpeg_compression,type,other_clients,position,energon_network_quality_wlan0_signal_level_dBm,energon_network_metrics_wlan0_rx_dropped,energon_gpu_total_usage_percentage,energon_network_metrics_wlan0_rx_errors,energon_network_quality_wlan0_bit_rate_Mbs,energon_network_metrics_wlan0_tx_packets,energon_network_metrics_wlan0_tx_errors,energon_network_metrics_wlan0_rx_packets,energon_cpu_in_power_mW,energon_network_metrics_wlan0_tx_bytes,energon_ram_used_percentage,energon_network_metrics_wlan0_rx_bytes,energon_network_metrics_wlan0_tx_dropped,energon_cpu_total_usage_percentage,energon_total_in_power_mW,energon_network_quality_wlan0_link_quality_x_over_70,energon_gpu_in_power_mW
2361,1690669080.9040525,2.174115652909756,0.0,0.002901554107666,0.0620620250701904,0.0058197975158691,-1,,,50,edge,9,2,-64.0,0.0,0.0,0.0,144.4,119729.0,0.0,57876.0,2632.0,140173224.0,14.55377362395221,5471224.0,0.0,52.35732009925557,4297.0,46.0,116.0
2362,1690669081.569413,2.132167808420085,0.0,0.0029029846191406,0.0638229846954345,0.0058732032775878,-1,,,50,edge,9,2,-63.0,0.0,0.0,0.0,144.4,119791.0,0.0,57917.0,2671.0,140222149.0,14.559489294942418,5475280.0,0.0,52.10918114143921,4297.0,47.0,116.0
2363,1690669082.1778333,2.103428362879083,0.0,0.0036885738372802,0.0667715072631836,0.0089151859283447,-1,,,50,edge,9,2,-63.0,0.0,0.0,0.0,144.4,119844.0,0.0,57951.0,2632.0,140267926.0,14.532290584713142,5479038.0,0.0,53.233830845771145,4336.0,47.0,154.0
2364,1690669082.868769,2.0669820801739283,0.0,0.002800703048706,0.0619645118713378,0.0058457851409912,-1,,,50,edge,9,2,-63.0,0.0,0.0,0.0,144.4,119844.0,0.0,57951.0,2632.0,140267926.0,14.532290584713142,5479038.0,0.0,53.233830845771145,4336.0,47.0,154.0
2365,1690669083.5792575,2.032267434024712,0.0,0.003058910369873,0.0643718242645263,0.0058586597442626,-1,,,50,edge,9,2,-63.0,0.0,0.0,0.0,144.4,119844.0,0.0,57951.0,2632.0,140267926.0,14.532290584713142,5479038.0,0.0,53.233830845771145,4336.0,47.0,154.0
2366,1690669084.283237,2.001678906686368,0.0,0.0033321380615234,0.0666601657867431,0.0058188438415527,-1,,,50,edge,9,2,-63.0,0.0,0.0,0.0,144.4,119922.0,0.0,58015.0,2671.0,140308051.0,14.541948097765566,5485197.0,0.0,52.736318407960205,4297.0,47.0,116.0
2367,1690669085.0829415,1.9659068591958573,0.0,0.0029244422912597,0.0626070499420166,0.0058412551879882,-1,,,50,edge,9,2,-63.0,0.0,0.0,0.0,144.4,119961.0,0.0,58040.0,2671.0,140339930.0,14.54529866351845,5487857.0,0.0,52.97029702970298,4336.0,47.0,116.0
2368,1690669085.6300309,1.959631558898376,0.0,0.0032031536102294,0.0658836364746093,0.0058538913726806,-1,,,50,edge,9,2,-63.0,0.0,0.0,0.0,144.4,119961.0,0.0,58040.0,2671.0,140339930.0,14.54529866351845,5487857.0,0.0,52.97029702970298,4336.0,47.0,116.0
2369,1690669086.331295,1.936431033168916,0.0,0.0032906532287597,0.0652720928192138,0.005871295928955,-1,,,50,edge,9,2,-63.0,0.0,0.0,0.0,144.4,119961.0,0.0,58040.0,2671.0,140339930.0,14.54529866351845,5487857.0,0.0,52.97029702970298,4336.0,47.0,116.0
2370,1690669087.0871198,1.910872829297731,0.0,0.0027780532836914,0.0647664070129394,0.0060422420501708,-1,,,50,edge,9,2,-63.0,0.0,0.0,0.0,144.4,119961.0,0.0,58040.0,2671.0,140339930.0,14.54529866351845,5487857.0,0.0,52.97029702970298,4336.0,47.0,116.0
2371,1690669087.764933,1.8934579229364112,0.0,0.0030767917633056,0.0622918605804443,0.0058820247650146,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120024.0,0.0,58082.0,2735.0,140389111.0,14.53889317016735,5492076.0,0.0,52.25,4399.0,48.0,115.0
2372,1690669088.584798,1.8675433341474927,0.0,0.0029048919677734,0.065880537033081,0.006014347076416,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120088.0,0.0,58139.0,2662.0,140424535.0,14.53002402552737,5497588.0,0.0,51.49253731343284,4368.0,48.0,154.0
2373,1690669089.0942302,1.871072594029454,0.0,0.0029683113098144,0.0637938976287841,0.0058465003967285,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120088.0,0.0,58139.0,2662.0,140424535.0,14.53002402552737,5497588.0,0.0,51.49253731343284,4368.0,48.0,154.0
2374,1690669089.8126817,1.853957404937964,0.0,0.0028748512268066,0.062901496887207,0.0058882236480712,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120088.0,0.0,58139.0,2662.0,140424535.0,14.53002402552737,5497588.0,0.0,51.49253731343284,4368.0,48.0,154.0
2375,1690669090.4271157,1.8461488841860303,0.0,0.002748966217041,0.0636525154113769,0.0060279369354248,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120142.0,0.0,58180.0,2628.0,140460297.0,14.515340663845622,5501280.0,0.0,52.618453865336654,4336.0,48.0,116.0
2376,1690669090.5194027,2.1458220140392603,0.0,0.0044395923614501,0.060021162033081,0.0058503150939941,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120142.0,0.0,58180.0,2628.0,140460297.0,14.515340663845622,5501280.0,0.0,52.618453865336654,4336.0,48.0,116.0
2377,1690669090.6150174,2.48001015726454,0.0,0.0065436363220214,0.0598082542419433,0.0058405399322509,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120142.0,0.0,58180.0,2628.0,140460297.0,14.515340663845622,5501280.0,0.0,52.618453865336654,4336.0,48.0,116.0
2378,1690669090.7509868,2.6752778591822777,0.0,0.0095770359039306,0.083766222000122,0.0107185840606689,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120142.0,0.0,58180.0,2628.0,140460297.0,14.515340663845622,5501280.0,0.0,52.618453865336654,4336.0,48.0,116.0
2379,1690669091.4530983,2.674446397349037,0.0,0.003209114074707,0.0646846294403076,0.0086762905120849,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120222.0,0.0,58225.0,2662.0,140533353.0,14.52302725586694,5506280.0,0.0,52.23880597014925,4368.0,48.0,115.0
2380,1690669092.1311457,2.6863170066032525,0.0,0.0029106140136718,0.0633492469787597,0.0060160160064697,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120222.0,0.0,58225.0,2662.0,140533353.0,14.52302725586694,5506280.0,0.0,52.23880597014925,4368.0,48.0,115.0
2381,1690669092.605469,2.6876574582761146,0.0,0.0028116703033447,0.0639567375183105,0.0122690200805664,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120222.0,0.0,58225.0,2662.0,140533353.0,14.52302725586694,5506280.0,0.0,52.23880597014925,4368.0,48.0,115.0
2382,1690669092.8857944,2.7585263406762275,0.0,0.0028011798858642,0.0623953342437744,0.0059292316436767,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120222.0,0.0,58225.0,2662.0,140533353.0,14.52302725586694,5506280.0,0.0,52.23880597014925,4368.0,48.0,115.0
2383,1690669092.9851863,3.055597828329568,0.0,0.0067677497863769,0.0650553703308105,0.0058820247650146,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120222.0,0.0,58225.0,2662.0,140533353.0,14.52302725586694,5506280.0,0.0,52.23880597014925,4368.0,48.0,115.0
2384,1690669093.6806145,3.038369280179847,0.0,0.0044176578521728,0.0610342025756835,0.0058553218841552,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120291.0,0.0,58283.0,2628.0,140572187.0,14.524406900588712,5511789.0,0.0,53.84615384615385,4336.0,48.0,116.0
2385,1690669093.7869794,3.305328462621896,0.0,0.009432315826416,0.0596349239349365,0.0088896751403808,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120291.0,0.0,58283.0,2628.0,140572187.0,14.524406900588712,5511789.0,0.0,53.84615384615385,4336.0,48.0,116.0
2386,1690669093.9100258,3.5355445473695584,0.0,0.0091462135314941,0.0677571296691894,0.0083413124084472,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120291.0,0.0,58283.0,2628.0,140572187.0,14.524406900588712,5511789.0,0.0,53.84615384615385,4336.0,48.0,116.0
2387,1690669094.6058447,3.536933079243157,0.0,0.0028133392333984,0.0625813007354736,0.0059597492218017,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120388.0,0.0,58334.0,2696.0,140659266.0,14.515143571742511,5517456.0,0.0,52.47524752475248,4399.0,48.0,115.0
2388,1690669095.3498466,3.2075856453280287,0.0,0.0027570724487304,0.0629103183746337,0.0065879821777343,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120388.0,0.0,58334.0,2696.0,140659266.0,14.515143571742511,5517456.0,0.0,52.47524752475248,4399.0,48.0,115.0
2389,1690669095.9574842,3.2095004553413435,0.0,0.0027909278869628,0.0615127086639404,0.0089821815490722,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120388.0,0.0,58334.0,2696.0,140659266.0,14.515143571742511,5517456.0,0.0,52.47524752475248,4399.0,48.0,115.0
2390,1690669096.0571983,3.4861883356890684,0.0,0.0032424926757812,0.0605692863464355,0.0061311721801757,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120388.0,0.0,58334.0,2696.0,140659266.0,14.515143571742511,5517456.0,0.0,52.47524752475248,4399.0,48.0,115.0
2391,1690669096.1484785,3.7528217006472633,0.0,0.0052833557128906,0.0596215724945068,0.0059833526611328,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120388.0,0.0,58334.0,2696.0,140659266.0,14.515143571742511,5517456.0,0.0,52.47524752475248,4399.0,48.0,115.0
2392,1690669096.2418928,4.059562105990313,0.0,0.0066018104553222,0.0612764358520507,0.0060102939605712,-1,,,50,edge,9,2,-62.0,0.0,0.0,0.0,144.4,120388.0,0.0,58334.0,2696.0,140659266.0,14.515143571742511,5517456.0,0.0,52.47524752475248,4399.0,48.0,115.0
2393,1690669096.3359013,4.35934011397778,0.0,0.0038399696350097,0.0602703094482421,0.0069842338562011,-1,,,50,edge,9,2,-50.0,0.0,0.0,0.0,144.4,120442.0,0.0,58378.0,2624.0,140695507.0,14.523224347970052,5520776.0,0.0,54.862842892768086,4329.0,60.0,115.0
2394,1690669097.1067286,4.354337240422056,0.0,0.003298282623291,0.0654282569885253,0.0060510635375976,-1,,,50,edge,9,2,-50.0,0.0,0.0,0.0,144.4,120442.0,0.0,58378.0,2624.0,140695507.0,14.523224347970052,5520776.0,0.0,54.862842892768086,4329.0,60.0,115.0
2395,1690669097.8004668,4.355473255081233,0.0,0.0028376579284667,0.0644397735595703,0.006148338317871,-1,,,50,edge,9,2,-51.0,0.0,0.0,0.0,144.4,120529.0,0.0,58431.0,2632.0,140769092.0,14.537710617548685,5526303.0,0.0,52.98507462686567,4297.0,59.0,116.0
2396,1690669098.4526527,4.359233996331881,0.0,0.0030112266540527,0.0631461143493652,0.0059075355529785,-1,,,50,edge,9,2,-51.0,0.0,0.0,0.0,144.4,120529.0,0.0,58431.0,2632.0,140769092.0,14.537710617548685,5526303.0,0.0,52.98507462686567,4297.0,59.0,116.0
2397,1690669099.142632,4.36586149156222,0.0,0.0029640197753906,0.0643837451934814,0.0077476501464843,-1,,,50,edge,9,2,-51.0,0.0,0.0,0.0,144.4,120529.0,0.0,58431.0,2632.0,140769092.0,14.537710617548685,5526303.0,0.0,52.98507462686567,4297.0,59.0,116.0
2398,1690669099.8477774,4.352205478305536,0.0,0.0027177333831787,0.0625324249267578,0.0058722496032714,-1,,,50,edge,9,2,-50.0,0.0,0.0,0.0,144.4,120610.0,0.0,58506.0,2735.0,140817520.0,14.541061183301569,5533431.0,0.0,51.98019801980198,4430.0,60.0,115.0
2399,1690669100.564608,4.351171720847319,0.0,0.0028057098388671,0.0670664310455322,0.006014347076416,-1,,,50,edge,9,2,-50.0,0.0,0.0,0.0,144.4,120661.0,0.0,58536.0,2628.0,140854829.0,14.533473137331807,5536262.0,0.0,51.86104218362283,4297.0,60.0,116.0
2400,1690669101.122962,4.366770895893838,0.0,0.0030126571655273,0.0623230934143066,0.0058977603912353,-1,,,50,edge,9,2,-50.0,0.0,0.0,0.0,144.4,120661.0,0.0,58536.0,2628.0,140854829.0,14.533473137331807,5536262.0,0.0,51.86104218362283,4297.0,60.0,116.0
2401,1690669104.1221466,0.3334230293396564,0.0,0.0029675960540771,0.0649764537811279,0.0058062076568603,-1,,,30,edge,9,2,-52.0,0.0,0.0,0.0,144.4,120764.0,0.0,58645.0,2684.0,140890320.0,14.52007087432028,5546371.0,0.0,52.10918114143921,4404.0,58.0,155.0
2402,1690669104.967779,0.757976871794158,0.0,0.0028517246246337,0.0665948390960693,0.0057253837585449,-1,,,30,edge,9,2,-52.0,0.0,0.0,0.0,144.4,120764.0,0.0,58645.0,2684.0,140890320.0,14.52007087432028,5546371.0,0.0,52.10918114143921,4404.0,58.0,155.0
2403,1690669105.5078309,1.122544953000616,0.0,0.0027792453765869,0.0673835277557373,0.0057747364044189,-1,,,30,edge,9,2,-52.0,0.0,0.0,0.0,144.4,120805.0,0.0,58673.0,2662.0,140919320.0,14.52007087432028,5548733.0,0.0,52.11970074812968,4329.0,58.0,115.0
2404,1690669106.14224,1.2359761466956083,0.0,0.0028693675994873,0.0644426345825195,0.0057566165924072,-1,,,30,edge,9,2,-52.0,0.0,0.0,0.0,144.4,120805.0,0.0,58673.0,2662.0,140919320.0,14.52007087432028,5548733.0,0.0,52.11970074812968,4329.0,58.0,115.0
2405,1690669107.0156214,1.2177768288691395,0.0,0.0028965473175048,0.0665035247802734,0.0057218074798583,-1,,,30,edge,9,2,-51.0,0.0,0.0,0.0,144.4,120840.0,0.0,58698.0,2628.0,140944628.0,14.51327119676296,5551389.0,0.0,52.11970074812968,4336.0,59.0,116.0
2406,1690669107.549029,1.327281775685065,0.0,0.0031700134277343,0.0632734298706054,0.0114521980285644,-1,,,30,edge,9,2,-51.0,0.0,0.0,0.0,144.4,120840.0,0.0,58698.0,2628.0,140944628.0,14.51327119676296,5551389.0,0.0,52.11970074812968,4336.0,59.0,116.0
2407,1690669108.2057354,1.355198793845532,0.0,0.0026655197143554,0.0632162094116211,0.0088734626770019,-1,,,30,edge,9,2,-51.0,0.0,0.0,0.0,144.4,120840.0,0.0,58698.0,2628.0,140944628.0,14.51327119676296,5551389.0,0.0,52.11970074812968,4336.0,59.0,116.0
2408,1690669108.2973185,2.55069863794144,0.0,0.0041456222534179,0.0607669353485107,0.005749225616455,-1,,,30,edge,9,2,-51.0,0.0,0.0,0.0,144.4,120840.0,0.0,58698.0,2628.0,140944628.0,14.51327119676296,5551389.0,0.0,52.11970074812968,4336.0,59.0,116.0
2409,1690669108.3981934,3.368730742365412,0.0,0.0061078071594238,0.0605952739715576,0.0057153701782226,-1,,,30,edge,9,2,-51.0,0.0,0.0,0.0,144.4,120840.0,0.0,58698.0,2628.0,140944628.0,14.51327119676296,5551389.0,0.0,52.11970074812968,4336.0,59.0,116.0
2410,1690669108.6034677,3.519016266598277,0.0,0.0030210018157958,0.0630617141723632,0.0057389736175537,-1,,,30,edge,9,2,-50.0,0.0,0.0,0.0,144.4,120898.0,0.0,58746.0,2735.0,140977327.0,14.51701594672206,5557559.0,0.0,53.233830845771145,4507.0,60.0,115.0
2411,1690669109.148913,3.365792340147023,0.0,0.0029380321502685,0.0634746551513671,0.0057988166809082,-1,,,30,edge,9,2,-50.0,0.0,0.0,0.0,144.4,120898.0,0.0,58746.0,2735.0,140977327.0,14.51701594672206,5557559.0,0.0,53.233830845771145,4507.0,60.0,115.0
2412,1690669109.2439055,3.9620644909759015,0.0,0.0047931671142578,0.0641345977783203,0.0057287216186523,-1,,,30,edge,9,2,-50.0,0.0,0.0,0.0,144.4,120898.0,0.0,58746.0,2735.0,140977327.0,14.51701594672206,5557559.0,0.0,53.233830845771145,4507.0,60.0,115.0
2413,1690669110.087655,3.748458416291852,0.0,0.0027854442596435,0.0677168369293212,0.0059654712677001,-1,,,30,edge,9,2,-50.0,0.0,0.0,0.0,144.4,120977.0,0.0,58799.0,2628.0,141034027.0,14.521154880887387,5561798.0,0.0,52.736318407960205,4375.0,60.0,154.0
2414,1690669110.6243317,3.613807993918136,0.0,0.0028328895568847,0.0670001506805419,0.0080959796905517,-1,,,30,edge,9,2,-50.0,0.0,0.0,0.0,144.4,120977.0,0.0,58799.0,2628.0,141034027.0,14.521154880887387,5561798.0,0.0,52.736318407960205,4375.0,60.0,154.0
2415,1690669111.5212429,3.4472161039307254,0.0,0.0029563903808593,0.092663288116455,0.00826096534729,-1,,,30,edge,9,2,-50.0,0.0,0.0,0.0,144.4,120977.0,0.0,58799.0,2628.0,141034027.0,14.521154880887387,5561798.0,0.0,52.736318407960205,4375.0,60.0,154.0
2416,1690669112.1360598,3.3334242957380456,0.0,0.0029151439666748,0.0627446174621582,0.0057430267333984,-1,,,30,edge,9,2,-50.0,0.0,0.0,0.0,144.4,121024.0,0.0,58831.0,2740.0,141070014.0,14.5370207951878,5565096.0,0.0,52.48756218905473,4375.0,60.0,115.0
2417,1690669112.720474,3.23799236833818,0.0,0.0028791427612304,0.0675249099731445,0.005777359008789,-1,,,30,edge,9,2,-50.0,0.0,0.0,0.0,144.4,121065.0,0.0,58862.0,2667.0,141098739.0,14.52943274921804,5567986.0,0.0,53.61596009975062,4336.0,60.0,116.0
2418,1690669113.5697644,3.1235253749668948,0.0,0.0028920173645019,0.0630898475646972,0.005786657333374,-1,,,30,edge,9,2,-50.0,0.0,0.0,0.0,144.4,121065.0,0.0,58862.0,2667.0,141098739.0,14.52943274921804,5567986.0,0.0,53.61596009975062,4336.0,60.0,116.0
2419,1690669114.1524336,3.0494421398290257,0.0,0.0029516220092773,0.0670247077941894,0.0060164928436279,-1,,,30,edge,9,2,-50.0,0.0,0.0,0.0,144.4,121065.0,0.0,58862.0,2667.0,141098739.0,14.52943274921804,5567986.0,0.0,53.61596009975062,4336.0,60.0,116.0
2420,1690669114.7905488,2.9753262629393555,0.0,0.0037739276885986,0.0661909580230712,0.0057446956634521,-1,,,30,edge,9,2,-51.0,0.0,0.0,0.0,144.4,121135.0,0.0,58924.0,2774.0,141128917.0,14.531896400506922,5574142.0,0.0,52.23880597014925,4515.0,59.0,115.0
2421,1690669115.617322,2.891239844752688,0.0,0.0031135082244873,0.0642042160034179,0.0086848735809326,-1,,,30,edge,9,2,-51.0,0.0,0.0,0.0,144.4,121135.0,0.0,58924.0,2774.0,141128917.0,14.531896400506922,5574142.0,0.0,52.23880597014925,4515.0,59.0,115.0
2422,1690669116.1691,2.842198980297447,0.0,0.0026555061340332,0.0646593570709228,0.0057301521301269,-1,,,30,edge,9,2,-60.0,0.0,0.0,0.0,144.4,121192.0,0.0,58967.0,2667.0,141168506.0,14.533473137331807,5578329.0,0.0,51.49253731343284,4375.0,50.0,154.0
2423,1690669117.050809,2.767936229126701,0.0,0.0031023025512695,0.0675153732299804,0.0290298461914062,-1,,,30,edge,9,2,-60.0,0.0,0.0,0.0,144.4,121192.0,0.0,58967.0,2667.0,141168506.0,14.533473137331807,5578329.0,0.0,51.49253731343284,4375.0,50.0,154.0
2424,1690669117.6626868,2.7207036501881805,0.0,0.0027487277984619,0.063767671585083,0.0057129859924316,-1,,,30,edge,9,2,-60.0,0.0,0.0,0.0,144.4,121192.0,0.0,58967.0,2667.0,141168506.0,14.533473137331807,5578329.0,0.0,51.49253731343284,4375.0,50.0,154.0
2425,1690669118.252265,2.679718949873234,0.0,0.0030267238616943,0.0666339397430419,0.0063889026641845,-1,,,30,edge,9,2,-63.0,0.0,0.0,0.0,144.4,121229.0,0.0,58994.0,2632.0,141194192.0,14.515537755948731,5580956.0,0.0,53.21782178217822,4297.0,47.0,116.0
2426,1690669119.098691,2.622092830190205,0.0,0.0027699470520019,0.0652761459350586,0.0057389736175537,-1,,,30,edge,9,2,-62.0,0.0,0.0,0.0,144.4,121296.0,0.0,59058.0,2671.0,141226774.0,14.508935170494524,5587192.0,0.0,53.10173697270472,4297.0,48.0,116.0
2427,1690669119.660707,2.590879331556248,0.0,0.00264573097229,0.0640769004821777,0.0057277679443359,-1,,,30,edge,9,2,-62.0,0.0,0.0,0.0,144.4,121296.0,0.0,59058.0,2671.0,141226774.0,14.508935170494524,5587192.0,0.0,53.10173697270472,4297.0,48.0,116.0
2428,1690669120.3272457,2.551929006733924,0.0,0.0029423236846923,0.0640156269073486,0.0071363449096679,-1,,,30,edge,9,2,-63.0,0.0,0.0,0.0,144.4,121335.0,0.0,59087.0,2632.0,141252556.0,14.514453749381625,5589923.0,0.0,52.60545905707197,4336.0,47.0,116.0
2429,1690669121.146881,2.5060030525381425,0.0,0.0027065277099609,0.0634651184082031,0.0057518482208251,-1,,,30,edge,9,2,-63.0,0.0,0.0,0.0,144.4,121335.0,0.0,59087.0,2632.0,141252556.0,14.514453749381625,5589923.0,0.0,52.60545905707197,4336.0,47.0,116.0
2430,1690669121.6641448,2.4869095941376056,0.0,0.0026907920837402,0.0637102127075195,0.0082509517669677,-1,,,30,edge,9,2,-63.0,0.0,0.0,0.0,144.4,121335.0,0.0,59087.0,2632.0,141252556.0,14.514453749381625,5589923.0,0.0,52.60545905707197,4336.0,47.0,116.0
2431,1690669121.7819004,2.758879576672143,0.0,0.0091488361358642,0.0655291080474853,0.0057864189147949,-1,,,30,edge,9,2,-63.0,0.0,0.0,0.0,144.4,121335.0,0.0,59087.0,2632.0,141252556.0,14.514453749381625,5589923.0,0.0,52.60545905707197,4336.0,47.0,116.0
2432,1690669121.884423,3.044578292533785,0.0,0.0099658966064453,0.0633995532989502,0.0057704448699951,-1,,,30,edge,9,2,-59.0,0.0,0.0,0.0,144.4,121376.0,0.0,59117.0,2701.0,141281326.0,14.526279275568266,5592911.0,0.0,54.5679012345679,4336.0,51.0,154.0
2433,1690669121.9868257,3.3083739433626467,0.0,0.0097832679748535,0.0624706745147705,0.0058746337890625,-1,,,30,edge,9,2,-59.0,0.0,0.0,0.0,144.4,121376.0,0.0,59117.0,2701.0,141281326.0,14.526279275568266,5592911.0,0.0,54.5679012345679,4336.0,51.0,154.0
2434,1690669122.741794,3.2999840791086856,0.0,0.002819538116455,0.0664892196655273,0.0061466693878173,-1,,,30,edge,9,2,-59.0,0.0,0.0,0.0,144.4,121376.0,0.0,59117.0,2701.0,141281326.0,14.526279275568266,5592911.0,0.0,54.5679012345679,4336.0,51.0,154.0
2435,1690669123.501953,3.3056680592255607,0.0,0.0027594566345214,0.0654680728912353,0.005845308303833,-1,,,30,edge,9,2,-60.0,0.0,0.0,0.0,144.4,121464.0,0.0,59187.0,2632.0,141340169.0,14.532192038661588,5600726.0,0.0,52.34567901234568,4297.0,50.0,116.0
2436,1690669123.6982703,3.412968370450784,0.0,0.0028834342956542,0.0624475479125976,0.0057549476623535,-1,,,30,edge,9,2,-60.0,0.0,0.0,0.0,144.4,121464.0,0.0,59187.0,2632.0,141340169.0,14.532192038661588,5600726.0,0.0,52.34567901234568,4297.0,50.0,116.0
2437,1690669124.1761825,3.431960607369133,0.0,0.0027461051940917,0.0631821155548095,0.0109496116638183,-1,,,30,edge,9,2,-60.0,0.0,0.0,0.0,144.4,121464.0,0.0,59187.0,2632.0,141340169.0,14.532192038661588,5600726.0,0.0,52.34567901234568,4297.0,50.0,116.0
2438,1690669124.4231722,3.2029411759318163,0.0,0.0025582313537597,0.0665414333343505,0.0107185840606689,-1,,,30,edge,9,2,-60.0,0.0,0.0,0.0,144.4,121464.0,0.0,59187.0,2632.0,141340169.0,14.532192038661588,5600726.0,0.0,52.34567901234568,4297.0,50.0,116.0
2439,1690669124.9579206,2.93484282159718,0.0,0.0031740665435791,0.0635857582092285,0.0057599544525146,-1,,,30,edge,9,2,-61.0,0.0,0.0,0.0,144.4,121528.0,0.0,59234.0,2671.0,141380648.0,14.523815624279385,5605013.0,0.0,52.60545905707197,4297.0,49.0,116.0
2440,1690669125.6522956,2.8204620463042493,0.0,0.002852439880371,0.0644137859344482,0.0057175159454345,-1,,,30,edge,9,2,-61.0,0.0,0.0,0.0,144.4,121528.0,0.0,59234.0,2671.0,141380648.0,14.523815624279385,5605013.0,0.0,52.60545905707197,4297.0,49.0,116.0
2441,1690669125.78324,3.0138835479906545,0.0,0.0064513683319091,0.0863504409790039,0.0090370178222656,-1,,,30,edge,9,2,-61.0,0.0,0.0,0.0,144.4,121528.0,0.0,59234.0,2671.0,141380648.0,14.523815624279385,5605013.0,0.0,52.60545905707197,4297.0,49.0,116.0
2442,1690669126.6760454,2.7005171591021493,0.0,0.002725601196289,0.0632755756378173,0.0057430267333984,-1,,,30,edge,9,2,-62.0,0.0,0.0,0.0,144.4,121573.0,0.0,59264.0,2701.0,141416489.0,14.531797854455366,5608012.0,0.0,52.59259259259259,4297.0,48.0,116.0
2443,1690669127.1878254,2.7261447637771345,0.0,0.0028746128082275,0.0653393268585205,0.0057413578033447,-1,,,30,edge,9,2,-62.0,0.0,0.0,0.0,144.4,121573.0,0.0,59264.0,2701.0,141416489.0,14.531797854455366,5608012.0,0.0,52.59259259259259,4297.0,48.0,116.0
2444,1690669127.9049888,2.71051243084732,0.0,0.0027909278869628,0.0648908615112304,0.0058891773223876,-1,,,30,edge,9,2,-62.0,0.0,0.0,0.0,144.4,121573.0,0.0,59264.0,2701.0,141416489.0,14.531797854455366,5608012.0,0.0,52.59259259259259,4297.0,48.0,116.0
2445,1690669128.6873918,2.715953951419403,0.0,0.0028140544891357,0.0648338794708252,0.0057222843170166,-1,,,30,edge,9,2,-62.0,0.0,0.0,0.0,144.4,121634.0,0.0,59311.0,2632.0,141456715.0,14.525293815052713,5612463.0,0.0,52.21674876847291,4336.0,48.0,154.0
2446,1690669129.2502608,2.7209509986436573,0.0,0.0029053688049316,0.069143533706665,0.005850076675415,-1,,,30,edge,9,2,-62.0,0.0,0.0,0.0,144.4,121692.0,0.0,59361.0,2632.0,141485813.0,14.53445859784736,5617610.0,0.0,51.49253731343284,4297.0,48.0,116.0
2447,1690669129.9529512,2.7113582135599046,0.0,0.0027484893798828,0.0658545494079589,0.0057125091552734,-1,,,30,edge,9,2,-62.0,0.0,0.0,0.0,144.4,121692.0,0.0,59361.0,2632.0,141485813.0,14.53445859784736,5617610.0,0.0,51.49253731343284,4297.0,48.0,116.0
2448,1690669130.6906145,2.7172874885771545,0.0,0.0026888847351074,0.0661237239837646,0.0080792903900146,-1,,,30,edge,9,2,-62.0,0.0,0.0,0.0,144.4,121692.0,0.0,59361.0,2632.0,141485813.0,14.53445859784736,5617610.0,0.0,51.49253731343284,4297.0,48.0,116.0
2449,1690669131.387076,2.707950380181144,0.0,0.0029196739196777,0.0653955936431884,0.0057301521301269,-1,,,30,edge,9,2,-50.0,0.0,0.0,0.0,144.4,121744.0,0.0,59398.0,2628.0,141524268.0,14.528742926857149,5621234.0,0.0,51.49253731343284,4297.0,60.0,116.0
2450,1690669132.015913,2.708720228756023,0.0,0.0041074752807617,0.0646820068359375,0.0057623386383056,-1,,,30,edge,9,2,-62.0,0.0,0.0,0.0,144.4,121781.0,0.0,59425.0,2589.0,141550326.0,14.50775261787586,5624038.0,0.0,53.086419753086425,4297.0,48.0,116.0
